Reading 1,Reading 2,Reading 3,Reading 4,Label,Baseline
620,647,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,647,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,647,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,648,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,649,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,647,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,647,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,647,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,647,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,648,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,648,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,648,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
628,650,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,647,599,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,647,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,650,602,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,647,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,648,599,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,649,601,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,649,602,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,649,602,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,649,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
628,648,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,647,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,647,600,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
628,647,600,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,647,600,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,647,600,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,647,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,648,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,601,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
628,647,601,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,601,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
630,648,602,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,649,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
630,647,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,601,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
629,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
629,647,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,602,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
629,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,648,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,646,600,545,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,646,599,545,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,601,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,646,600,545,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,646,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
630,646,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,647,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,647,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,600,546,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,647,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,647,601,547,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
630,648,602,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,650,605,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,649,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,650,605,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,651,605,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,651,605,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,649,602,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,651,605,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,651,605,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
632,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,604,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,650,604,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,651,605,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,603,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
631,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,604,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
631,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
630,651,604,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,652,604,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
631,650,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
631,650,602,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,603,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,603,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,603,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,604,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,603,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,603,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,649,602,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,603,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,603,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,649,602,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,649,601,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
629,648,601,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
628,648,601,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,649,601,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,648,601,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,649,601,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,649,601,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,649,602,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,652,605,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,652,604,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,652,604,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,652,603,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,653,605,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,655,605,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,654,605,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,654,605,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,654,605,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,654,606,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,653,604,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,654,605,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,654,605,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,653,604,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,654,606,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
632,653,605,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,653,604,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,653,604,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,653,604,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
631,653,604,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,654,604,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,653,604,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
630,653,604,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,653,605,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,653,604,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
629,652,603,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,557,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,557,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,557,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,653,604,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,605,557,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,653,604,557,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,650,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,649,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,650,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,649,599,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,650,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,649,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,651,600,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,651,602,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,651,602,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,652,603,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
628,651,603,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,651,602,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,652,602,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,652,602,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,652,603,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,651,602,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,651,602,556,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,650,602,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,651,601,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,651,601,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
627,651,601,555,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,649,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,649,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,649,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,650,600,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,650,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,651,601,554,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,650,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,650,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,650,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,651,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
626,651,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
624,651,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,652,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,652,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,652,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,651,600,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,652,601,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,653,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,652,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
621,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,653,601,553,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,653,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,652,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
625,652,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,653,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,653,601,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,653,600,552,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,652,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
616,651,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,600,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,600,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,599,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,599,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,599,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,548,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
617,651,599,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,652,600,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,600,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,652,601,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,652,601,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,652,601,549,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
622,651,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
620,651,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,652,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,602,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,650,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,602,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
619,651,601,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,601,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
618,651,601,550,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
616,651,602,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
623,651,601,551,proper,"241.64948453608247,224.6701030927835,110.68041237113403,112.03092783505154"
