Reading 1,Reading 2,Reading 3,Reading 4,Label,Baseline
545,560,577,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,560,576,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,559,576,546,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,575,546,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,575,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,560,575,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,561,575,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,563,575,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,566,575,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,566,575,547,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,566,575,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,567,575,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,567,575,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,567,576,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,566,575,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,565,575,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,564,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,563,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,563,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,562,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,561,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,562,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,562,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,562,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,562,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,576,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,563,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,563,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
540,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,562,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
540,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,577,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,563,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,577,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
540,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
540,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
540,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,562,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,561,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,561,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,561,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,559,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,561,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,560,577,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,560,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,560,578,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,560,578,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,560,578,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,561,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,560,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
545,561,578,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,561,578,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,561,578,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,560,578,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,558,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
543,559,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
545,560,577,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
546,561,577,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
546,561,577,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
545,560,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,558,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,556,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,556,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,554,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
540,554,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,554,577,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,554,577,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,554,577,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
542,554,577,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,554,578,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,578,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,555,578,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,555,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,555,579,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,554,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,554,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,555,579,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,555,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,554,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
531,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
541,553,578,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,553,577,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
545,553,578,548,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
544,553,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
540,553,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,553,578,549,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,552,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,578,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,554,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
539,554,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,553,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
538,554,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
537,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,580,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,552,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,552,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,552,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,552,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,579,550,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
536,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,553,579,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,552,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,580,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,554,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,552,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
532,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,551,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
533,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,580,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,580,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,553,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,582,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,553,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,553,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,555,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,555,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,553,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
535,554,582,553,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,553,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
534,554,581,552,lean forward,"256.0618556701031,229.8659793814433,151.3298969072165,139.28865979381445"
