Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Label,Baseline
573,678,506,535,165,475,180,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,678,506,535,169,469,180,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,677,506,534,175,467,180,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,679,507,536,182,468,181,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,678,506,535,185,466,182,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,678,506,536,188,466,181,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,678,506,535,189,467,182,200,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,506,536,189,467,181,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,678,506,536,190,468,181,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,677,506,536,191,468,181,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,679,506,537,190,468,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,678,507,537,190,468,182,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,678,506,537,193,468,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,679,506,537,194,467,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,679,506,537,197,466,182,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,680,507,537,199,467,182,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,678,506,537,202,466,182,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,506,537,202,467,182,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,680,507,537,203,467,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,679,506,537,206,469,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,679,507,537,205,469,181,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,680,506,537,206,470,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
577,681,507,537,206,469,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,680,506,538,204,470,183,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
577,679,506,538,202,470,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,679,506,537,200,470,183,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,680,506,538,199,471,183,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,679,507,538,197,471,183,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,680,507,539,195,473,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,507,537,190,472,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,678,506,536,180,473,182,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,679,504,536,174,474,181,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,681,504,539,170,479,183,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,680,503,538,166,479,183,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,680,503,537,167,479,182,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,500,538,170,480,181,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,498,537,172,480,182,200,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,498,537,176,480,182,199,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,681,498,537,179,481,182,198,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,679,497,537,183,482,182,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,681,497,539,187,483,183,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,680,496,539,189,484,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
579,681,496,539,193,484,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
581,682,493,539,196,485,184,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
579,681,494,540,200,485,184,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
577,680,493,539,200,485,184,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,681,493,540,200,486,185,205,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
577,680,494,540,199,487,185,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,680,492,539,199,486,185,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
577,680,492,539,200,487,186,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,681,488,540,200,485,185,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,680,490,540,199,486,185,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,679,489,539,197,485,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,680,487,540,192,486,185,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,490,539,185,486,185,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,489,539,175,486,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,679,486,539,172,488,184,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,486,537,166,489,183,205,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,487,536,163,488,182,205,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,679,488,536,155,486,182,205,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,681,489,536,148,482,181,205,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,681,492,536,144,479,182,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,681,487,536,145,477,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,682,487,537,145,478,182,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,683,489,537,147,479,183,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
576,682,489,537,148,481,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,682,488,538,151,481,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,682,487,537,154,479,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,678,489,536,158,480,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,487,536,160,481,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,681,485,539,166,481,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,678,482,539,170,480,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,678,482,538,175,480,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,484,538,177,479,183,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,481,538,180,480,183,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,488,537,183,477,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,680,489,537,187,477,184,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,679,489,538,191,483,184,204,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,488,539,196,484,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,680,489,538,199,483,185,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,679,488,538,203,484,184,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,489,536,211,484,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,489,534,218,484,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,486,533,222,485,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,483,528,229,486,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,679,482,521,231,482,184,201,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
572,678,483,521,238,484,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,679,482,521,245,486,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
573,680,483,517,248,485,184,202,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
575,680,481,518,254,487,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
574,680,483,521,257,486,184,203,lean right,"194.4742268041237,158.09278350515464,96.61855670103093,62.94845360824742,56.72164948453608,132.17525773195877,181.79381443298968,199.4020618556701"
