Reading 1,Reading 2,Reading 3,Reading 4,Reading 5,Reading 6,Reading 7,Reading 8,Label,Baseline
542,615,515,445,461,192,177,242,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,615,515,445,461,192,178,244,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,615,514,445,462,193,179,242,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,614,515,444,462,193,179,241,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,615,514,445,462,195,179,245,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,615,514,441,463,196,176,247,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,614,515,443,462,197,176,247,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,617,517,445,462,196,176,247,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,617,516,445,462,196,176,248,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,616,516,444,462,196,175,248,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,614,514,444,461,197,174,245,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,614,514,445,461,197,175,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,614,514,447,462,198,175,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,613,513,446,462,197,174,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,613,514,443,463,197,175,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,613,514,444,463,196,175,232,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,514,446,464,196,176,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,513,445,464,195,177,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,513,443,464,196,177,242,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,613,514,440,466,196,175,242,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,613,515,440,467,196,174,246,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,614,515,442,468,196,173,245,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,613,514,442,468,196,173,245,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,613,514,442,469,195,173,244,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,612,515,443,468,197,177,224,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,613,515,443,469,196,177,229,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,613,516,444,469,197,177,237,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,614,515,445,469,198,178,237,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,613,515,448,471,201,179,230,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,613,515,450,471,201,181,236,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,613,515,451,471,202,180,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,515,451,472,202,180,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,514,451,473,203,181,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,613,515,452,473,204,181,239,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,515,451,473,205,182,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,613,515,452,473,207,181,239,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,612,514,451,473,207,182,239,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,514,452,473,209,181,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,612,514,453,474,208,182,239,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,612,515,451,473,209,182,239,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,611,514,450,472,207,181,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,612,515,451,471,208,182,238,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,612,514,451,470,208,182,239,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,613,515,452,469,207,183,237,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,613,515,452,469,209,183,237,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,613,516,452,468,210,184,236,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,614,515,452,468,210,184,237,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,614,516,452,467,211,184,237,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,613,514,451,466,211,184,237,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,613,514,451,465,211,184,236,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,613,515,451,466,211,183,236,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,611,513,452,465,210,183,236,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,610,513,452,464,211,184,236,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,609,511,451,462,210,184,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
539,608,511,450,461,210,184,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,608,511,450,461,210,185,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,607,510,449,461,210,185,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
539,607,511,449,462,210,186,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,608,511,449,462,210,186,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
539,608,510,447,462,210,186,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,608,511,448,463,210,186,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
539,608,511,449,463,210,186,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,608,511,448,462,209,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,607,510,448,461,210,186,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,607,511,448,462,210,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,607,511,448,463,211,187,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,608,511,449,464,211,187,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
539,608,511,448,464,211,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,609,513,449,466,212,186,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,610,514,451,468,214,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,611,514,451,469,215,187,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,612,514,451,469,215,187,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,611,514,452,469,216,186,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,611,514,450,467,216,186,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,610,514,450,467,215,185,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,609,513,449,464,216,185,232,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
538,605,509,447,463,214,184,231,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
539,606,510,448,463,215,185,232,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,607,511,449,466,216,185,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,511,450,465,215,185,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,511,450,464,214,184,232,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,609,511,450,464,214,184,232,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
540,608,510,449,464,215,185,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,511,449,464,216,185,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,609,511,449,465,216,185,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,609,510,450,466,216,185,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,510,449,465,216,185,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,510,449,466,217,185,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,509,449,465,217,185,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,510,449,465,218,186,233,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
541,608,510,449,465,219,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,609,510,450,466,220,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,609,511,450,465,221,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,609,511,451,465,221,187,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,609,510,450,465,220,188,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,609,511,451,466,221,188,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,608,511,450,466,221,188,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,610,511,451,465,222,188,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,609,511,450,466,222,188,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,610,511,451,467,223,188,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,610,511,451,466,224,188,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,609,510,450,467,224,188,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,608,511,451,468,224,188,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,610,512,451,467,224,189,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,609,512,451,466,224,189,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,609,511,451,466,224,189,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,609,511,450,466,224,190,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,610,511,450,467,225,189,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,610,512,451,466,225,189,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,609,512,451,466,224,189,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
542,610,511,450,465,224,189,235,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,610,512,451,466,225,188,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
543,610,513,451,466,225,188,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
544,610,511,451,465,226,189,234,lean left,"217.0,153.11340206185568,101.18556701030928,69.71134020618557,70.43298969072166,146.1443298969072,190.63917525773195,169.02061855670104"
