Reading 1,Reading 2,Reading 3,Reading 4,Label,Baseline
636,517,590,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,591,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,590,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,590,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,590,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
638,517,590,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
637,517,590,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
639,517,590,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,591,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,591,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,517,591,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,517,591,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,517,591,461,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
636,517,590,462,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,518,590,463,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,519,590,464,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,520,590,465,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,521,590,466,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,522,590,467,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,523,590,470,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,524,590,471,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,524,589,472,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,524,589,473,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
634,524,589,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,525,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,525,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
635,525,590,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
633,525,590,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,525,589,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
624,526,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
624,526,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
624,526,590,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
624,526,590,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
624,526,590,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
625,526,590,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
623,527,590,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,527,590,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,527,590,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,527,590,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,527,591,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,527,590,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,527,590,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,527,590,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,527,590,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,528,590,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,528,590,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,528,589,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,528,589,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,528,589,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,528,589,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,528,590,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,529,590,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,528,590,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,528,590,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,528,590,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,527,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,527,590,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,527,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,527,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,527,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,527,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,528,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,528,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,528,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,528,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,528,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,529,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,528,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,528,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,528,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,528,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,527,590,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,527,589,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,528,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,527,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,526,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,525,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,524,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,523,591,483,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,521,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,521,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,520,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,520,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,520,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,520,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,520,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,520,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,520,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,520,591,482,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,521,591,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,520,592,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,521,591,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,520,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,520,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
625,519,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,519,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,518,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
625,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
625,517,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,518,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,518,590,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
625,518,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
626,518,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,518,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
627,518,590,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,590,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,590,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,590,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,590,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,590,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,474,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,590,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,475,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,591,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,517,591,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,517,591,476,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,518,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,591,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,515,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,515,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,515,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,515,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,515,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,515,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,515,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,477,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,592,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,516,592,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,591,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,592,478,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,516,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,592,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,592,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,479,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,592,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
628,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,593,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,518,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,517,593,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,517,593,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
629,518,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
632,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
631,517,595,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,595,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,480,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,594,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
630,517,595,481,lean left,"263.6185567010309,238.89690721649484,139.23711340206185,154.64948453608247"
