Reading 1,Reading 2,Reading 3,Reading 4,Label,Baseline
495,637,512,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,637,512,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,637,512,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,636,512,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,637,512,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,637,511,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,637,511,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,637,511,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,637,511,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,637,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,637,511,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,637,511,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,638,510,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,638,510,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,638,511,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,638,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,638,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,638,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,638,511,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,638,511,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,638,512,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,643,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,643,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,643,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,644,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,643,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,642,512,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,641,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,640,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,640,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
489,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,639,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,639,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,639,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,639,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,639,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,639,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
489,638,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
489,640,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
489,639,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
489,639,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,638,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,638,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,638,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,638,513,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,638,513,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,638,513,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,638,513,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,638,513,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,637,513,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,637,513,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,637,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,637,513,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,636,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,636,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,636,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,637,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,637,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
488,637,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,637,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,636,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,637,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,636,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,636,514,573,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,636,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,638,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,637,514,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,636,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,636,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,572,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,637,515,570,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,636,514,569,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,635,514,569,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,635,513,571,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,634,513,574,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
478,633,512,577,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
476,633,512,580,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
476,632,512,583,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
476,632,513,586,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
476,632,513,589,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
476,632,513,590,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
477,632,514,592,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
477,632,514,594,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
477,631,514,596,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
477,631,514,597,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
477,631,514,598,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
476,632,514,600,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
476,632,515,601,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
477,631,514,601,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
479,632,515,603,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
479,632,514,604,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,631,515,604,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,631,515,605,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,631,515,606,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,631,516,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,632,516,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,632,516,611,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,632,516,613,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,631,516,613,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,630,516,614,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,629,516,615,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,629,517,616,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,629,517,616,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,629,516,617,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,629,516,618,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,628,517,618,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,628,516,618,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,629,516,619,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,629,516,619,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
489,629,516,619,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,628,517,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
491,628,517,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,628,518,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
492,627,518,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,627,518,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,627,519,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,627,519,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,627,519,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,628,519,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,628,519,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,628,520,622,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,628,520,622,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
494,629,520,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
495,627,520,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
495,627,520,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
495,628,520,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
495,627,521,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,627,521,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,628,521,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,628,521,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,628,522,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,629,522,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,627,522,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,627,522,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,626,522,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
496,627,522,622,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
493,626,523,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
490,626,524,621,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
487,627,523,620,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,618,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,522,617,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,627,522,615,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,627,522,614,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,627,522,612,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
479,628,521,611,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,627,520,610,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,627,520,610,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,627,520,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
480,627,520,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,627,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,627,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,627,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,627,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,626,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,627,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
481,626,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,626,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,626,521,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,626,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,626,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,523,607,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,522,607,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,522,607,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,522,607,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,522,607,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,626,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,522,607,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,626,522,607,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,626,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,626,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,522,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,522,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,626,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,523,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
486,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,524,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,628,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
485,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
484,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,628,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,526,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
483,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,627,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,626,525,608,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
482,626,525,609,lean right,"262.78350515463916,240.64948453608247,143.15463917525773,152.76288659793815"
